State,Cities,Hotel Name,Destination,Describe,Ratings,review_count,Actual Price,Offer Percentage,Price
Maharashtra,mumbai,Hotel O Memsaab Family Residency,Penkarpada Miraroad Thane,Good,3.5,147,5675,72,1301
Maharashtra,mumbai,Townhouse Oak Times Square Le Western,Near Time Square Building,Excellent,4.5,14,9744,71,2385
Maharashtra,mumbai,Super Hotel O Homestay Andheri East,Near Time Square,Very Good,4,193,6188,74,1300
Maharashtra,mumbai,Super Hotel O Bhumi World,Thane,Very Good,4,703,4584,67,1215
Maharashtra,mumbai,Hotel O Vira Palace,opposite Manpada police station police Station Dombivli East,Good,3.5,181,3640,73,786
Maharashtra,mumbai,Hotel O Dreamland,Carnac Bunder,Good,3.5,549,6864,72,1584
Maharashtra,mumbai,Super Collection O Ghodbunder Road formerly Sanwith Residency,Mira Bhayandar,Excellent,4.5,793,6461,74,1404
Maharashtra,mumbai,Super Townhouse OAK Hotel Devanshi Inn,Nr. A.C.C. Cement,Excellent,4.5,784,6715,68,1740
Maharashtra,mumbai,Super Collection O Ville Parle formerly Freedom Star,Vile Parle East,Excellent,4.5,748,9512,78,1741
Maharashtra,mumbai,Super Townhouse Khar The Habitat,9A Rajkutir,Excellent,4.5,236,11179,68,2954
Maharashtra,mumbai,Super Hotel O Palava Dombivali,Thane,Very Good,4,102,4368,72,1006
Maharashtra,mumbai,Townhouse OAK Kopar Khairane Navi Mumbai formerly IVY Hotel,Navi Mumbai,Very Good,4,111,6448,71,1579
Maharashtra,mumbai,Hotel O Ambedkar Chowk Ulhasnagar,Near Chopra Court,Very Good,4,349,4502,67,1226
Maharashtra,mumbai,Super Collection O Asalpha near International Airport,Near Asalpha Metro Station,Very Good,4,469,7064,72,1677
Maharashtra,mumbai,Super Hotel O Four Bungalow formerly Ardaas Residency,Near Janki Devi Public School,Excellent,4.5,303,9376,76,1841
Maharashtra,mumbai,Super Townhouse Khar The Unicontinental,9A Rajkutir,Excellent,4.5,282,10375,68,2741
Maharashtra,mumbai,Super Townhouse Bombay Exhibition Centre Goregaon,Ram Mandir Road,Fabulous,5,645,13626,71,3275
Maharashtra,mumbai,Collection O Kalyan East,Kalyan East,Excellent,4.5,18,4918,79,846
Maharashtra,mumbai,Super Hotel O Seawoods Near Palm Beach Road formerly Sai Roop,Seawoods,Excellent,4.5,588,7127,78,1286
Maharashtra,mumbai,Hotel O Yatri Yadgar,Vashi Navi Mumbai,Good,3.5,770,3906,75,780
Maharashtra,mumbai,Collection O Sector 5 Sanpada formerly Opal Comforts,Navi Mumbai,Excellent,4.5,64,5782,75,1179
Maharashtra,mumbai,Super Hotel O Dombivali formerly PK Lodging,Dombiwali East,Excellent,4.5,719,4252,68,1123
Maharashtra,mumbai,Super Collection O Andheri Near Western Express Highway,Andheri East,Excellent,4.5,369,12957,68,3423
Maharashtra,mumbai,Super Collection O Goregaon Near Film City formerly Cupid,Malad East,Very Good,4,303,8309,71,1973
Maharashtra,mumbai,SPOT ON Sairaj Lodging & Boarding,Near Balaji Mandir,Very Good,4,77,3397,74,702
Maharashtra,mumbai,Collection O Sher E Punjab Andheri,Andheri East,Excellent,4.5,16,5314,71,1233
Maharashtra,mumbai,Hotel O Sargam Lodging And Boarding,Near Follower Lane,Very Good,4,33,3589,72,823
Maharashtra,mumbai,Hotel O Raj Resort,ARNALA ROAD. VIRAR WEST,Fair,3,21,3377,73,732
Maharashtra,mumbai,Hotel O Mood Lodging & Boarding,Vasai Eastnull,Good,3.5,180,4125,76,785
Maharashtra,mumbai,Hotel O Sudama Residency,Thane,Excellent,4.5,52,4732,73,1033
Maharashtra,mumbai,Hotel O Capital O Sai Icon Residency,Near Titwala Ganpati Mandir,Good,3.5,114,3640,70,882
Maharashtra,mumbai,Hotel O Golden Suites,Navi Mumbai,Very Good,4,1,5338,75,1091
Maharashtra,mumbai,Hotel O Didar House,Mahape,Very Good,4,253,5471,67,1466
Maharashtra,mumbai,Hotel O Om Sai Palace ,Near JB Nagar Chakala Metro station,Very Good,4,35,6854,80,1111
Maharashtra,mumbai,Hotel O Shree Sai Residency,Navi MumbaiMIDC Industrial Areanull,Good,3.5,154,3975,72,898
Maharashtra,mumbai,Hotel O Blue Light Near Gateway Of India Mumbai,Near Regal Cinema,Good,3.5,219,8737,72,2032
Maharashtra,mumbai,Hotel O Blue Sea,On main street,Good,3.5,1085,5001,72,1122
Maharashtra,mumbai,Hotel O Samadhan Lodging & Boarding,Tal. Ambarnath Dist Thane ,Fair,3,19,3184,70,762
Maharashtra,mumbai,HOTEL O SAVERA LODGING,Nallasopara east,Good,3.5,8,3659,71,835
Maharashtra,mumbai,Super Townhouse PBG Mall Vashi,Vashi,Very Good,4,3860,6587,68,1739
Maharashtra,mumbai,Hotel O Golden Nest Near Chhatrapati Shivaji International Airport,Near Bajsons Industries,Very Good,4,841,7239,72,1673
Maharashtra,mumbai,Hotel O Sai Villa Lodging & Bording,pragati nagar nallasopara East,Good,3.5,214,3542,71,826
Maharashtra,mumbai,Hotel O Sagar Residency Near Near Mita Engineering,Panvelnull,Very Good,4,27,4562,75,911
Maharashtra,mumbai,Hotel O S K Palace,hop No 39 Shivaji Market,Good,3.5,46,5058,74,1067
Maharashtra,mumbai,Super Hotel O Solitaire,Vashi,Very Good,4,551,6912,68,1788
Maharashtra,mumbai,Hotel O AAI BUNGLOW ( PEACEFUL STUDIO ),Maharashtra ,Very Good,4,31,5115,72,1181
Maharashtra,mumbai,Hotel O Jyoti Residency Lodging,Ganesh Nagar Wadala East,Very Good,4,43,6238,71,1435
Maharashtra,mumbai,Hotel O Babas Residency,Goregaon,Fair,3,9,8444,72,1951
Maharashtra,mumbai,Hotel O Al IBRAHIM,Pydhonienull,Good,3.5,99,6795,71,1567
Maharashtra,mumbai,Hotel O Siba Inn,Juhunull,Fabulous,5,15,11485,72,2694
Maharashtra,mumbai,Hotel O Sangam Relax Point,Near Chandani Shopping Center,Good,3.5,72,4911,72,1141
Maharashtra,mumbai,Hotel O Shiv Sai Residency Lodging & Boarding ,Palghar- 401208,Excellent,4.5,8,5115,72,1181
Maharashtra,mumbai,Hotel O Manori Resort,Near Manori Beach,Good,3.5,33,5661,71,1348
Maharashtra,mumbai,Hotel O Class Inn,Sakinaka. Andheri East. Mumbai- 400072,Good,3.5,7,6025,75,1241
Maharashtra,mumbai,Super Capital O PARK RESIDENCY,Mumbai,Very Good,4,97,5807,72,1333
Maharashtra,mumbai,Hotel O Grand Inn,Near Seven hills hospital,Fair,3,29,5824,69,1492
Maharashtra,mumbai,Hotel O Nishita Residency-MOCA,Opposite Sher-e-Punjab Gymkhana,Fair,3,17,6066,76,1192
Maharashtra,mumbai,Hotel O Lal Sai Residency,Andheri West,Very Good,4,99,6976,71,1613
Maharashtra,mumbai,Hotel O NK Grand,Asalphanull,Good,3.5,246,5249,72,1195
Maharashtra,mumbai,Palette Palghar Irayos Resort Lifestyle Retreat,Talasari,Fabulous,5,60,11052,77,2056
Maharashtra,mumbai,Hotel O Address Inn,Sakinaka,Good,3.5,57,5938,76,1156
Maharashtra,mumbai,Hotel O Subodaya Near Shiravane,Near Shiravane,Very Good,4,69,5389,71,1273
Maharashtra,mumbai,Hotel O Grand Villa,Andheri west. Mumbai,Very Good,4,25,5976,74,1241
Maharashtra,mumbai,Collection O Kinny Farmhouse And Resort,Malad west Mumbai ,Good,3.5,3,5460,77,987
Maharashtra,mumbai,Hotel O Stay Inn,Navi Mumbai,Excellent,4.5,10,6774,72,1584
Maharashtra,mumbai,Hotel O Yashoda Residency,Andheri Mumbai Suburban,Fair,3,1,7695,73,1692
Maharashtra,mumbai,Hotel O Paras,Boisar West,Fair,3,5,5221,72,1175
Maharashtra,mumbai,Hotel O Aishwarya Service Apartment,Near IDBI Bank,Good,3.5,217,5309,71,1223
Maharashtra,mumbai,Hotel O Derby,Section 17,Good,3.5,138,4368,75,875
Maharashtra,mumbai,Capital O Orbit Inn Near Infiniti Mall,Near Sunder Nagar,Good,3.5,206,7095,71,1630
Maharashtra,mumbai,Super Collection O Ulife,Andheri(e),Very Good,4,539,5212,67,1387
Maharashtra,mumbai,Hotel O MAIREAD,PALGHAR,Fair,3,49,3902,71,893
Maharashtra,mumbai,Hotel O Manas Residency,Chembur East,Very Good,4,264,6382,68,1652
Maharashtra,mumbai,Hotel O Blue Pearl Residency Near Chhatrapati Shivaji International Airport,On main street,Good,3.5,495,4953,69,1246
Maharashtra,mumbai,Hotel O NK Residency Near Asalpha Metro station,Andherinull,Good,3.5,84,4337,72,996
Maharashtra,mumbai,HOTEL O ANANTA ,SV Road Andheri West,Excellent,4.5,11,6715,72,1561
Maharashtra,mumbai,Hotel O Megha Villa,Near Askon Temple,Very Good,4,18,3184,72,703
Maharashtra,mumbai,Super Collection O Thane formerly Dove Residency,Bhayander Pada Thane,Excellent,4.5,1352,9158,68,2419
Maharashtra,mumbai,Hotel O Mahi,Sakinaka Metro Station Mathuradas Vasanji Road Gate No 2,Fair,3,6,4611,72,1061
Maharashtra,mumbai,Hotel O Samrat Palace,Khopoli,Very Good,4,29,5201,72,1197
Maharashtra,mumbai,Collection O Golden Tulipz Boutique,Kurla West,Good,3.5,473,6677,71,1597
Maharashtra,mumbai,Hotel O SK Palace,Kasarvadavali,Fabulous,5,1,5622,72,1301
Maharashtra,mumbai,Hotel O SHRI KRISHNA LODGING & BORDING ,KHAMBALPADA OPPOSITE 90 FEET ROAD,Very Good,4,8,4905,76,945
Maharashtra,mumbai,Hotel O Metro View Inn,Andheri eastnull,Fair,3,87,4853,72,1102
Maharashtra,mumbai,Hotel O Malali Residency,Opposite To Mc Donald's,Very Good,4,151,8217,68,2125
Maharashtra,mumbai,Hotel new shree niwas,Near Matunga Road Station,Very Good,4,202,9402,72,2195
Maharashtra,mumbai,HOTEL O SPOTLIGHT,Mumbai,Fair,3,47,4758,68,1210
Maharashtra,mumbai,Hotel O Casa Grand,ADHERI WEST. MUMBAI- 400053FOUR BANGLOW,Good,3.5,10,5622,72,1301
Maharashtra,mumbai,Hotel O Sai Paradise,MIDC road ambarnath thane,Good,3.5,17,2886,69,708
Maharashtra,mumbai,Hotel O Home Exotic Studio Kalamboli,Kalamboli,Excellent,4.5,467,5791,68,1471
Maharashtra,mumbai,Hotel O Prabhu Sharan Residency,Near Sector-12,Good,3.5,50,4853,72,1089
Maharashtra,mumbai,Collection O Sapna,Near Orbit Hospital,Fair,3,333,4853,75,978
Maharashtra,mumbai,Hotel O Goodwill Lodging,Kalambolinull,Fair,3,72,3675,68,938
Maharashtra,mumbai,Hotel O Ashwi,MIDC Industrial Areanull,Good,3.5,192,4125,74,869
Maharashtra,mumbai,Hotel O Galaxy inn,Goregaon west,Very Good,4,24,6761,72,1571
Maharashtra,mumbai,Hotel O Dhiman Residency,Kalyan ambernath road,Very Good,4,373,5335,68,1363
Maharashtra,mumbai,Hotel O SAI PALACE,Gorai village khajur wadi gorai jetty road near gorai cross road Borivali west,Fair,3,32,3640,73,767
Maharashtra,mumbai,Hotel O Rana Residency Near Western Express Highway Metro Station,Tolany Naka,Good,3.5,359,5358,72,1230
Maharashtra,mumbai,Hotel O Sunset Residency ,Navi Mumbai,Very Good,4,246,5713,72,1318
Maharashtra,mumbai,Hotel O Taj Lodging and Boarding,Chembur Campnull,Fair,3,156,5247,72,1200
Maharashtra,mumbai,Hotel O Skyway Inn,Andheri-Ghatkopar Link raod. Sakinaka. Andheri East. Mumbai- 72,Good,3.5,59,4644,73,1001
Maharashtra,mumbai,Hotel O Tripthi Lodging & Boarding,opp. Punja Petroleum Engg. pvt Ltd Near Ravi  Weight Bridge Sakal Paper Taloja MIDC,Fabulous,5,17,4599,73,977
Maharashtra,mumbai,Hotel O Delight Inn Near Andheri Railway Station,Mumbai,Fair,3,166,5405,71,1238
Maharashtra,mumbai,Hotel Orange Residency ,Near Asalpha Metro Station,Good,3.5,107,4897,72,1090
Maharashtra,mumbai,Super Hotel O Fortuna Inn,Navi Mumbai,Very Good,4,53,5011,67,1319
Maharashtra,mumbai,Super Capital O Hotel Konar Inn,Navi Mumbai,Very Good,4,757,5882,69,1500
Uttarakhand,mussoorie,Palette Bhatta Falls,Bhatta Gaon,Very Good,4,93,5684,72,1346
Uttarakhand,mussoorie,Hotel O Kempty Lake Adventure Resort,Near Kempty Fall,Good,3.5,28,3917,75,769
Uttarakhand,mussoorie,Townhouse Mall Road Near Library Chowk,Library Chowk Mall Road,Excellent,4.5,6,5338,76,1079
Uttarakhand,mussoorie,Super Collection O Mall Road Near St. Georges College,Near SBI,Very Good,4,125,5052,77,967
Uttarakhand,mussoorie,Hotel O Pine Tree,Near Prteol Pump,Very Good,4,14,3289,72,751
Uttarakhand,mussoorie,Super Collection O Pioneer,Mall road,Fabulous,5,1128,4008,72,897
Uttarakhand,mussoorie,Hotel O Sukoon Hotel & Resort,Nearby landmark- eco park,Very Good,4,7,4881,71,1126
Uttarakhand,mussoorie,Hotel O Sri Narayan,Musoorie,Fabulous,5,1,4298,71,975
Uttarakhand,mussoorie,Collection O The Perfect Hide Out,Near Gajji Band,Very Good,4,19,4917,72,1134
Uttarakhand,mussoorie,Hotel O Sherawali Restaurant & Home Stay,Kempty Fall Road Near JW Marriot Mussoorie,Excellent,4.5,59,5775,76,1127
Uttarakhand,mussoorie,Collection O Grey Castle Inn,Near St. Mary Hospital,Excellent,4.5,8,8695,72,2019
Uttarakhand,mussoorie,Collection O Sapling,Mussoorie- ,Good,3.5,5,5657,72,1297
Uttarakhand,mussoorie,Hotel O Cozy Home Stay,Picture palace,Fair,3,1,5031,71,1161
Uttarakhand,mussoorie,Collection O Florence,Mussoorie,Very Good,4,19,4917,72,1134
Uttarakhand,mussoorie,Hotel O Saffron Inn,Jhari Pani,Very Good,4,23,4452,71,1011
Uttarakhand,mussoorie,Savitri Hotel Nand Palace,Picture Palace,Good,3.5,7,4704,67,1244
Uttarakhand,mussoorie,Hotel O HavenHues Hospitality,Near Santura Devi TempleMussoorie,Fabulous,5,1,5784,71,1378
Karnataka,mysore,Super Townhouse Hebbal Mysore,Near Hebbal Industrial Estate,Excellent,4.5,844,3814,74,823
Karnataka,mysore,Collection O The Olive Shine,Near Doctors Corner Clinic,Good,3.5,195,4416,75,859
Karnataka,mysore,Townhouse Mysore Central formerly Olive Star,New Bannimantap Extension,Excellent,4.5,459,3592,71,879
Karnataka,mysore,Townhouse Mysore Central,Near Central Jail,Very Good,4,1059,5095,69,1305
Karnataka,mysore,Super Hotel O Kaveri Road Mysore,Yaraganahalli,Excellent,4.5,85,3348,74,713
Karnataka,mysore,Hotel O Vijaya Nagar Mysore formerly SRK Paradise,Vijay Nagar 2nd Stage,Excellent,4.5,5,3631,77,685
Karnataka,mysore,Hotel O Kingston Residency,Near Loyal world,Very Good,4,15,4756,80,731
Karnataka,mysore,Super Townhouse Mysore City Centre Formerly Hotel Mahendra,Opposite Mysuru Complex,Excellent,4.5,1270,4480,76,876
Karnataka,mysore,Townhouse City Center Near Mysore Palace formerly Aavass Inn,Ashoka Road,Excellent,4.5,968,3789,69,984
Karnataka,mysore,Super Collection O Rajkumar Road formerly Stone Villa,Yaraganahalli Layout,Excellent,4.5,12,3523,70,890
Karnataka,mysore,Collection O Emara Grand Mysore,N H Palya,Very Good,4,299,4076,74,845
Karnataka,mysore,Hotel O Jeevan Residency,Near Hinkal Flyover,Excellent,4.5,143,3084,71,694
Karnataka,mysore,Hotel O Indra Suites,India,Very Good,4,315,4416,74,909
Karnataka,mysore,Hotel O Indra Comforts,Near Sheasdripuram College,Very Good,4,384,3098,71,690
Karnataka,mysore,Hotel O Rajdhani Group Of Hotels,Beside Kalyan jewellers,Fair,3,207,4258,79,694
Karnataka,mysore,SPOT ON Vishu Moni Residency,Karnataka 570002 ,Fair,3,81,2912,74,603
Karnataka,mysore,Hotel O MK Arcade,Mysuru Taluk,Good,3.5,46,3441,71,767
Karnataka,mysore,Collection O Royal Sand,Near Mysuru University,Good,3.5,216,4756,79,774
Karnataka,mysore,Hotel O Guest - Inn,Mysore-,Fair,3,174,4416,80,690
Karnataka,mysore,Hotel O Imperial Deluxe,Devaraja Mohalla,Fair,3,4,3434,71,769
Maharashtra,nagpur,Hotel O Airport Imperial,Modern Society,Good,3.5,16,3561,71,826
Maharashtra,nagpur,Hotel O Yashraj Inn,Bahadura ,Fair,3,17,2458,72,550
Maharashtra,nagpur,Hotel O Pritesh Grand,Near Sp Public School,Fair,3,12,3069,74,641
Maharashtra,nagpur,Hotel O Oshnik,Bidgaon Tarif RdBidgaon Tarodi T Point,Excellent,4.5,12,4911,71,1168
Maharashtra,nagpur,Hotel O Basera Lodging,Infront of Reliance petrol Pump,Good,3.5,2,3077,74,638
Maharashtra,nagpur,Hotel O Manjiri Restaurant & Lodging,Vihirgaon,Fair,3,10,2942,74,614
Maharashtra,nagpur,Hotel O P S,WATHODA,Fair,3,13,2735,71,603
Maharashtra,nagpur,Hotel O Raj Hotel,Rural Taluka,Good,3.5,14,2929,68,745
Maharashtra,nagpur,Hotel O Sai Sarkar Inn,Higna,Good,3.5,6,2630,77,456
Maharashtra,nagpur,Hotel O Prithvi Inn,Near Swavalambi Nagar,Good,3.5,20,2129,63,629
Maharashtra,nagpur,Hotel O Friends Hotel,Ruhi,Fabulous,5,2,4391,71,1005
Maharashtra,nagpur,Hotel O Sangam Resort & Farm House,Kharigoan Behind Mohammad Ali Petrol Pump,Good,3.5,8,2268,62,691
Maharashtra,nagpur,HOTEL O STANDARD STAY ,Shilpa Nagar,Very Good,4,8,3659,71,835
Maharashtra,nagpur,Hotel O GREEN PALMS,Nagpur,Fair,3,19,3748,71,857
Maharashtra,nagpur,Hotel O The Sonus ,Plot No 18,Very Good,4,26,3178,71,721
Maharashtra,nagpur,Hotel O Pritesh Avenue,Near Umrer Road Toll Naka,Fair,3,11,2742,74,566
Maharashtra,nagpur,Hotel O Sun,Hudkeshwar Outer Ring Road,Fair,3,6,4589,74,969
Maharashtra,nagpur,Hotel O Hingna Road Near Rachana Metro Station,Hotel Orient Classic Devashree Kadu Hostel,Very Good,4,390,4101,75,845
Maharashtra,nagpur,Hotel O RS,plot no 48 Naka no 4 Gauri shankar Nagar kalamnanear Devtare sabhagruh Nagpur,Good,3.5,57,1877,68,461
Maharashtra,nagpur,Super Hotel O Rajendra Nagar Hingna Road,Digdoh,Excellent,4.5,218,4855,71,1152
Maharashtra,nagpur,Super Hotel O Itwari Railway Station formerly Hotel Prime,Near Azamshah Chowk,Fabulous,5,333,4768,68,1259
Maharashtra,nagpur,Hotel O Dabha Hilltop,Dabha Wadi Ring Road,Fabulous,5,12,3294,71,806
Maharashtra,nagpur,SPOT ON The Highway Inn,Bhandara District,Good,3.5,31,1730,71,377
Maharashtra,nagpur,Hotel O Sky Villa,Waddhamna,Very Good,4,18,3725,72,851
Maharashtra,nagpur,Super Townhouse Nagpur Railway Station,Bajaria,Excellent,4.5,619,5394,70,1359
Maharashtra,nagpur,Super Hotel O Katol Road Friends Colony,Near Welcome Society,Excellent,4.5,647,5041,68,1331
Maharashtra,nagpur,Super Hotel O Wardha Road Near Airport,Engg Colony,Excellent,4.5,470,7049,67,1874
Maharashtra,nagpur,Hotel O R J,Hingna,Very Good,4,17,2548,77,461
Maharashtra,nagpur,Hotel O G.K Lodging and Guest House,Nagpur,Very Good,4,55,2129,72,461
Maharashtra,nagpur,Hotel O Prime,Near Sai nagri,Excellent,4.5,6,2531,74,519
Maharashtra,nagpur,Hotel O Park View,Nagpur,Very Good,4,2,2239,72,485
Maharashtra,nagpur,Super Hotel O Hingna Road Wanadongri,Near Rajiv Nagar Bus Stop Takli Seem-Hingna Rd,Very Good,4,647,4004,67,1091
Maharashtra,nagpur,Super Townhouse Central Bazar Road Ramdaspeth,Ramdaspeth,Excellent,4.5,405,6777,71,1649
Maharashtra,nagpur,Super Collection O White House Regency,On main street,Fabulous,5,829,3682,68,939
Maharashtra,nagpur,Super Collection O Omkar Nagar Nagpur,Ring Road,Fabulous,5,66,4941,71,1208
Maharashtra,nagpur,Hotel O Mr,Near Jaiswal Bar,Very Good,4,50,2137,72,461
Maharashtra,nagpur,SPOT ON Anay Inn,440037,Very Good,4,7,1831,68,449
Maharashtra,nagpur,Hotel O Royal King,Nagpur,Fabulous,5,1,4589,74,969
Maharashtra,nagpur,SPOT ON Fakt Tu Aani Mi,Near Royal Trible Family Garden,Good,3.5,44,2361,68,590
Maharashtra,nagpur,Hotel O Trinity Inn,Arya Nagar,Very Good,4,121,2458,67,636
Maharashtra,nagpur,Hotel O D K Patil,CRFP Gate No 3,Good,3.5,44,2458,71,568
Maharashtra,nagpur,Hotel O Sonali,Near Bus Stand,Good,3.5,159,3925,68,1008
Maharashtra,nagpur,Hotel O White Villa,Ring Road,Excellent,4.5,264,5545,68,1431
Maharashtra,nagpur,Hotel O RJ Hotel,Nagpur,Fair,3,2,2886,78,486
Maharashtra,nagpur,Hotel O Sky View Stay In,Plot no 2 & 3 Samta Nagar Hudkeshwar Khurd Roadnear outer ring road bridge Nagpur,Good,3.5,17,3319,68,843
Maharashtra,nagpur,Hotel O The Crown Inn,112,Excellent,4.5,136,4658,67,1236
Maharashtra,nagpur,Hotel O V7 Inn Service Apartment,plot no.12 CRPF ROAD Panchashil nagar Near late kunal madhyamik vidhyala isasani,Good,3.5,17,2376,75,461
Maharashtra,nagpur,Spot On Sk Star,Parsodi,Good,3.5,62,2585,71,580
Maharashtra,nagpur,Hotel O Delight Inn,Hingna Road,Fair,3,1,4640,86,486
Maharashtra,nagpur,Hotel O The VNP Inn,Plot no 112 Bhadura kharbi Nagpur,Fair,3,13,2137,72,461
Maharashtra,nagpur,Hotel O Sukoon,Landmark- Near akruti hospital,Good,3.5,26,2533,73,537
Maharashtra,nagpur,Hotel O Club Metro,45,Very Good,4,148,3851,68,984
Maharashtra,nagpur,HOTEL O PETAL INN,Gokulpeth,Fabulous,5,7,4051,72,928
Maharashtra,nagpur,Hotel O S R Guest House,Nagpur Bypass Roadnull,Fair,3,5,4708,72,1084
Maharashtra,nagpur,Hotel O The Paramount Hotel,Nagpur,Fair,3,26,3817,71,896
Maharashtra,nagpur,Hotel O RK,Besa Road Near Poddar School above 200 meter Nagpur,Good,3.5,12,3492,68,889
Maharashtra,nagpur,Hotel O DREAMZZ INN,Behind G M Cnull,Fair,3,102,2630,77,456
Maharashtra,nagpur,Hotel O Pritesh Onyx,Somalwada,Very Good,4,24,3352,71,758
Maharashtra,nagpur,Hotel O Madhur Inn,Nagpur,Fair,3,1,2469,75,486
Maharashtra,nagpur,Hotel O Sunshine Inn,Sadar,Very Good,4,639,4411,71,1046
Maharashtra,nagpur,HOTEL O NABH AND GUESTHOUSE,Kamtheenull,Excellent,4.5,128,4391,67,1159
Maharashtra,nagpur,Hotel O Kanha,House No.400/10 Swami Vivekanand society umred Road Nagpur,Very Good,4,35,3077,70,739
Maharashtra,nagpur,Hotel O Diva Inn,East Shankar Nagar,Excellent,4.5,247,4694,72,1089
Maharashtra,nagpur,Hotel O DIVA INN - II,Nagpur,Very Good,4,183,3594,72,819
Maharashtra,nagpur,Hotel O The Golden Key,Jaitala Road,Very Good,4,82,2137,72,461
Maharashtra,nagpur,Hotel O The Silver Nest,Mokshadham Roadnull,Very Good,4,189,3489,72,787
Maharashtra,nagpur,Hotel O Moonlight Inn,Nagpurnullnull,Excellent,4.5,574,3768,67,994
Maharashtra,nagpur,Hotel O Darshika Home,Plot No 9 Harikrupa housing society Wardhamna Amravati road near r b bar  ,Very Good,4,7,2137,72,461
Maharashtra,nagpur,Hotel O Oyasis.in,Khairi,Very Good,4,283,2630,77,461
Maharashtra,nagpur,Hotel O Luxe Villa,Near Subhash Nagar Metro Station,Good,3.5,33,5565,68,1436
Maharashtra,nagpur,HOTEL O RAHUL SERVICE APPARTMENT 2,Wadi,Good,3.5,15,3178,67,832
Maharashtra,nagpur,Hotel O Dhurva Inn,Umrer Road,Good,3.5,70,3344,72,760
Maharashtra,nagpur,Hotel O Plus Corporate One,Near Butibor Railway Station,Very Good,4,11,3042,68,766
Maharashtra,nagpur,Hotel O Madhupushpa Farm House,Tahsil Ramtek,Fabulous,5,6,3817,74,800
Maharashtra,nagpur,HOTEL O S S STAY INN,Near Anis Ahmad pharmacy College,Good,3.5,31,2376,75,461
Maharashtra,nagpur,Townhouse 700 Hotel Krishna.,Near Medical Square,Very Good,4,1625,4765,68,1217
Maharashtra,nagpur,SPOT ON Hotel Ramgiri,Near shanti cinema talkies Gandhi Ward Ramtek Nagpur 441106,Fair,3,27,1488,67,377
Maharashtra,nagpur,SPOT ON Hotel Blue Moon,Near Vasudev Nagar Metro Nagpurnull,Good,3.5,139,2262,72,489
Maharashtra,nagpur,Hotel O JANNAT,Umred Road,Fabulous,5,3,2669,75,512
Maharashtra,nagpur,Hotel O Pritesh Inn,Nagpur rural Taluka,Very Good,4,152,2711,72,610
Maharashtra,nagpur,Hotel O Casino,Beside Royal Lawn,Good,3.5,32,1789,67,461
Maharashtra,nagpur,Hotel O highway blues,Opp. Wox Coolers,Excellent,4.5,673,3345,71,761
Maharashtra,nagpur,Hotel O Space Inn,Power grid chowk Mankapur Ring Road Nagpur,Fabulous,5,6,4648,68,1190
Maharashtra,nagpur,HOTEL O STAR LIGHT ,Om Nagar,Excellent,4.5,10,2851,72,639
Maharashtra,nagpur,Hotel O Brown Hill,1 Patansaongi waki darbar road waki ,Fair,3,26,2314,72,516
Maharashtra,nagpur,Hotel O Infinity Inn,Besa,Very Good,4,130,2122,72,469
Maharashtra,nagpur,Hotel O Elite Inn,plot no 10 near base school & modern school  koradi Road,Very Good,4,9,2185,71,499
Maharashtra,nagpur,HOTEL OTHE GUEST INN RESIDENCY ,Bhilgaon,Good,3.5,84,2548,74,522
Maharashtra,nagpur,Hotel O Golden Key,Nagpur,Good,3.5,14,2376,75,465
Maharashtra,nagpur,Hotel O R C CONTINENTAL HOTEL INN,Khasala,Fabulous,5,3,3554,74,743
Maharashtra,nagpur,Hotel O OPD House,Plot no 98 Shanti vihar colony hudkeshwar roadBackside of Queen celebration lawn,Very Good,4,609,2137,72,461
Maharashtra,nagpur,Hotel O THE VANTAGE INN,Nagpur,Very Good,4,688,4622,68,1187
Maharashtra,nagpur,Hotel O Sunshin Deluxe,Nagpurnullnull,Good,3.5,30,3779,68,964
Maharashtra,nagpur,Hotel O SK Prince,Parsodi,Fair,3,125,3019,74,626
Maharashtra,nagpur,Super HOTEL O HORIZON INN Service Apartment ,Manewada,Excellent,4.5,86,2735,68,676
Maharashtra,nagpur,SPOT ON Hotel Ajay,Near Telephone Nagar,Fair,3,16,2089,72,466
Maharashtra,nagpur,Hotel O Vishranti Lodge,Waghoda Road Saoner Near Nagmndir,Very Good,4,3,2709,71,610
Maharashtra,nagpur,Hotel O Zoo Palace,Gorewadanull,Very Good,4,24,2630,77,461
Maharashtra,nagpur,Super Townhouse Kalmana,Near Tikhile Hospital,Very Good,4,831,6829,68,1758
Maharashtra,nagpur,Hotel O London street,Near Bharat gas back ring road,Very Good,4,48,2718,72,598
Maharashtra,nagpur,Super Hotel O Pardi Near Kalamna Market,Bhandara Road,Very Good,4,468,6168,68,1584
Maharashtra,nagpur,Hotel O Grand Trinity,Katol Naka Square,Very Good,4,83,2630,73,560
Maharashtra,nagpur,Hotel O CROWN,Nagpur,Fair,3,7,2442,76,456
Maharashtra,nagpur,Hotel O Swastik,Near KDK College Chowk,Fair,3,106,2925,72,665
Maharashtra,nagpur,Super Townhouse Oak Ramdaspeth Downtown,Ramdaspeth,Excellent,4.5,496,12042,68,3181
Maharashtra,nagpur,Capital O Soni Inn,Near petrol pump,Very Good,4,1,4744,86,505
Maharashtra,nagpur,Townhouse Century Hotel,Ghat Road,Good,3.5,861,5812,71,1342
